"marketName","action","usdcAmount","tokenAmount","tokenName","timestamp","hash"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.15","15","Up","1772401461","0xa9374caa211be9f8fcee22c2f1fef782612278973931400b256884c75ba10a32"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.25","25","Up","1772401461","0xa35c0ca44fa038497655bbe5eb741113bd704d6c0ea2cc6bb163d514fa07e74c"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.06","6","Up","1772401461","0xf3bf1748329818b562dfb82fb970bb01e248ce00589158dfa27e01d7b743540f"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","0.1","10","Up","1772401459","0x59211bb726d6b9f216f16c04fb02448b48282fa22b7d139916827c8b15636b06"
"Ethereum Up or Down - March 1, 4:40PM-4:45PM ET","Buy","1.7092","170.9159","Up","1772401459","0x68996cbdbf0fbc98c207f3d74aeccdbf1dd9c3cb08a2edb01d269c28b9d9f4ca"
"Bitcoin Up or Down - March 1, 4:30PM-4:35PM ET","Buy","2.4402","11.540099999999999","Down","1772400857","0xe12cf0c7abc4afb19545c09cfb5a69f0563ef3fc7f32b416edffcf5e2d53c04a"
"Solana Up or Down - March 1, 4:30PM-4:45PM ET","Buy","4.9245","10.05","Down","1772400845","0x52bf3a406d0904fedc16c318f963503090747380cd1c32e757550439bea13a34"
"Solana Up or Down - March 1, 4:30PM-4:45PM ET","Buy","0.0735","0.15","Down","1772400845","0x5a6f7721602c0d4cb03d1bcb16b27d3b0a09145aa7426d608a2b9003f4638359"
"Ethereum Up or Down - March 1, 4:05PM-4:10PM ET","Redeem","10.2","10.2","","1772400613","0xc6274957a8729582a710f6e68e03d27840d87b27862d98f57364d6dbc16402ed"
"Bitcoin Up or Down - March 1, 3:55PM-4:00PM ET","Redeem","0","0","","1772400613","0xc6274957a8729582a710f6e68e03d27840d87b27862d98f57364d6dbc16402ed"
"Solana Up or Down - March 1, 4:15PM-4:30PM ET","Buy","5","499.9878","Down","1772400555","0xc6879959e1a9b75254f2ecb257138c603c0586216b221bfb36eb798950baf8e3"
"Bitcoin Up or Down - March 1, 4:20PM-4:25PM ET","Buy","0.529411","3.529406","Down","1772400261","0x46844876daa61dd63ca48c75537bd646d871fec9b926ce5208e630fab27f7a8c"
"Bitcoin Up or Down - March 1, 4:20PM-4:25PM ET","Buy","0.12","0.8","Down","1772400259","0x1b131316b30b8cda0997a94e67d5fe01583073c9b38ccf47f511e04ffb1b5690"
"Bitcoin Up or Down - March 1, 4:20PM-4:25PM ET","Buy","4.35","29","Down","1772400259","0xea0efebfd4538c031d90e0c1580567fd0152c2d6641e6118f74c9dd391bbfd30"
"Bitcoin Up or Down - March 1, 4:15PM-4:20PM ET","Buy","3.2219","10.9923","Down","1772399951","0x9bb24e069aa3003034a9b65f67fee2aefdec2dbf49567cba7fb504b33593da7c"
"Bitcoin Up or Down - March 1, 3:55PM-4:00PM ET","Redeem","11.3156","11.3156","","1772399537","0xfeb0d2e66608c14fdd2331b8df153cdad22c51f81c6bc47edfae155286750fbc"
"Ethereum Up or Down - March 1, 4:05PM-4:10PM ET","Buy","2.058","4.2","Up","1772399081","0xebcdb6ad36ae583588d3db3162fa0fb48cc85ed7be0ba02d2c5bf7e80f47bd43"
"Ethereum Up or Down - March 1, 4:05PM-4:10PM ET","Buy","2.94","6","Up","1772399067","0xe2589f9edeb563fa4f34c9ac2c785d40d33489b47122d45288cdd36b7c17818c"
"Ethereum Up or Down - March 1, 3:45PM-3:50PM ET","Redeem","6.75","6.75","","1772398773","0x7bf14c81da4a7b5652ec25180d3af55f622f6e6f30f9bd17319e803451635404"
"Ethereum Up or Down - March 1, 3:40PM-3:45PM ET","Redeem","6.8665","6.8665","","1772398773","0x7bf14c81da4a7b5652ec25180d3af55f622f6e6f30f9bd17319e803451635404"
"Bitcoin Up or Down - March 1, 3:30PM-3:45PM ET","Redeem","7.57","7.57","","1772398773","0x7bf14c81da4a7b5652ec25180d3af55f622f6e6f30f9bd17319e803451635404"
"Bitcoin Up or Down - March 1, 3:45PM-3:50PM ET","Redeem","7.8223","7.8223","","1772398773","0x7bf14c81da4a7b5652ec25180d3af55f622f6e6f30f9bd17319e803451635404"
"Bitcoin Up or Down - March 1, 3:40PM-3:45PM ET","Redeem","9.09","9.09","","1772398773","0x7bf14c81da4a7b5652ec25180d3af55f622f6e6f30f9bd17319e803451635404"
"Bitcoin Up or Down - March 1, 3:55PM-4:00PM ET","Buy","1.6643","11.3156","Down","1772398755","0xc66129014f78405f8bf8a648f68ee19969f7c700d2d8f578944c3c7d454f6094"
"Solana Up or Down - March 1, 3:45PM-3:50PM ET","Buy","4.662307","21.192304","Up","1772398165","0x3dfc9782a812cde6fa17dacae4d96a167e4ba28c7e6c603e9db6e67f95f083e4"
"Solana Up or Down - March 1, 3:45PM-3:50PM ET","Buy","0.3344","1.52","Up","1772398165","0xe4fa4fa442bdb2cbf0d101537a30f902ae4ba9978de10f3a39ae51ce8ab541dd"
"Ethereum Up or Down - March 1, 3:45PM-3:50PM ET","Buy","4.44","6","Down","1772398145","0x2df30fb1fdff21cd081c5568c55bcd00e73584ccdd75784ec7babf5d22aee6bb"
"Ethereum Up or Down - March 1, 3:45PM-3:50PM ET","Buy","0.555","0.75","Down","1772398145","0x018007e31f898abf3e1b3cc13542dec4f427d9a5dfe0c7013ca8c1faa18a4e13"
"Ethereum Up or Down - March 1, 3:45PM-3:50PM ET","Buy","2.7264","22.656699999999997","Up","1772398131","0x21a5e830af8f1be18519f620abfb9905298dc7c4a1b98aa822eac624b71823ed"
"Bitcoin Up or Down - March 1, 3:45PM-3:50PM ET","Buy","4.2218","10.9559","Up","1772398131","0x01b9333b4f77a1be376317b11de0335f6654079e802db0a3e350411dabfe9124"
"Bitcoin Up or Down - March 1, 3:45PM-3:50PM ET","Buy","4.9959","7.822299999999999","Down","1772398129","0x65860e7350976491602c659d8c6572ac90a60e16d217a8474bacba72447920ac"
"Solana Up or Down - March 1, 3:40PM-3:45PM ET","Buy","4.9995","11.11","Down","1772397871","0xc1df4a967c1c78d7053bff81963e87d57f9bc23b04045d4c2857d2664dc69aed"
"Bitcoin Up or Down - March 1, 3:40PM-3:45PM ET","Buy","4.9995","9.09","Up","1772397847","0x70fdb51b7804893422c7ba72ee857f9ec60a7a802c0f4d179b0e5e0007241cdf"
"Bitcoin Up or Down - March 1, 3:40PM-3:45PM ET","Buy","4.6613","10.3698","Down","1772397827","0x2bcae6f880216526df4f9e9692db982f1e2507f5d2af690ad96b84007e1d91b6"
"Ethereum Up or Down - March 1, 3:40PM-3:45PM ET","Buy","4.9274","6.8665","Down","1772397827","0x358b8607ccb2de7b703b89a217d889d90618ecf3804107b796e931294be095c0"
"XRP Up or Down - March 1, 3:40PM-3:45PM ET","Buy","4.45","24.8662","Up","1772397827","0xc3fdeaddc6bfec2b955ec0a34ecff2d3fbaa98d5c031d03f214aa4951616f1dd"
"Ethereum Up or Down - March 1, 3:15PM-3:30PM ET","Redeem","5.05","5.05","","1772397763","0x56531208d97175843478e7098837b51fa03a6ce1d25481f4c032e3f598666b3a"
"Ethereum Up or Down - March 1, 3:30PM-3:35PM ET","Redeem","5.733075","5.733075","","1772397763","0x56531208d97175843478e7098837b51fa03a6ce1d25481f4c032e3f598666b3a"
"Solana Up or Down - March 1, 3:25PM-3:30PM ET","Redeem","11.11","11.11","","1772397763","0x56531208d97175843478e7098837b51fa03a6ce1d25481f4c032e3f598666b3a"
"Bitcoin Up or Down - March 1, 3:15PM-3:30PM ET","Redeem","12.5","12.5","","1772397763","0x56531208d97175843478e7098837b51fa03a6ce1d25481f4c032e3f598666b3a"
"Solana Up or Down - March 1, 3:30PM-3:45PM ET","Buy","3.636","45.3885","Up","1772397525","0xe090b784334dd423547a1d05b93eefa29d9e3ff7393e337d91459c21596befb8"
"Bitcoin Up or Down - March 1, 3:35PM-3:40PM ET","Buy","4.3064","7.573300000000001","Up","1772397523","0xd5dc1f8ad5a268d7f28e3beda1ada89a300d05978b8fd1eeeb22f9ddf9b43e02"
"Ethereum Up or Down - March 1, 3:30PM-3:35PM ET","Buy","2.3751","2.73","Down","1772397277","0xb1eb081c6ec28fbbebe1825b0cd70341a923e031401888f1d2afe13208461b9e"
"Bitcoin Up or Down - March 1, 3:30PM-3:45PM ET","Buy","4.9962","7.57","Down","1772397275","0x6cf0f404872d704127542fbbf984706a95ec2bdbc8112ceddaff7751664c56d3"
"Ethereum Up or Down - March 1, 3:30PM-3:35PM ET","Buy","2.612676","3.003075","Down","1772397275","0xd5b025556a3ff54aae36ddf022832dd7c494346cd78ccc789a8d77d3567d68e0"
"Bitcoin Up or Down - March 1, 3:30PM-3:35PM ET","Buy","1.5904","22.695999999999998","Up","1772397225","0x17512b6d5d46946fa9937776311a685af7966eb73d0d7b9beaac3745775256b2"
"Bitcoin Up or Down - March 1, 3:30PM-3:45PM ET","Buy","4.3524","15.963500000000002","Up","1772397223","0x8782d39393cbff60f0cbd518311dd5a0f204b01e3d9c1c72cd0c05ddb25ec4b9"
"Solana Up or Down - March 1, 3:10PM-3:15PM ET","Redeem","5.15","5.15","","1772397039","0x1c99d233ef5c8741db3a90598dcb70f39ad30f4e79ba599c3064a229507aae4f"
"Bitcoin Up or Down - March 1, 3:10PM-3:15PM ET","Redeem","5.15","5.15","","1772397039","0x1c99d233ef5c8741db3a90598dcb70f39ad30f4e79ba599c3064a229507aae4f"
"Ethereum Up or Down - March 1, 3:20PM-3:25PM ET","Redeem","6.57","6.57","","1772397039","0x1c99d233ef5c8741db3a90598dcb70f39ad30f4e79ba599c3064a229507aae4f"
"Ethereum Up or Down - March 1, 2:45PM-3:00PM ET","Redeem","0","0","","1772397039","0x1c99d233ef5c8741db3a90598dcb70f39ad30f4e79ba599c3064a229507aae4f"
"Ethereum Up or Down - March 1, 3:00PM-3:15PM ET","Redeem","12.559","12.559","","1772397039","0x1c99d233ef5c8741db3a90598dcb70f39ad30f4e79ba599c3064a229507aae4f"
"Solana Up or Down - March 1, 3:25PM-3:30PM ET","Buy","4.9995","11.11","Down","1772396953","0x1de571a5cbf10bb88b6126900ef7e233c78c23b1225a59b36cc4367d3486012e"
"Ethereum Up or Down - March 1, 3:15PM-3:30PM ET","Buy","4.9995","5.05","Down","1772396933","0xae8f6a47d57a66d58b886ffb3a03325a4a93bdd81f681b18b126559d827a9ab1"
"Bitcoin Up or Down - March 1, 3:25PM-3:30PM ET","Buy","3.8864","13.739","Up","1772396933","0x26621276bb4d30d7abcac128198af0379e297b0d5cbd18b2be6ec4607a1dd9e0"
"Solana Up or Down - March 1, 3:15PM-3:30PM ET","Buy","3.947","28.448700000000002","Up","1772396933","0x1f273a275e8fe8e65cf8637e3d776e966858df7cb4860771e7d30986aeb07f06"
"Ethereum Up or Down - March 1, 3:25PM-3:30PM ET","Buy","1.818","45.4333","Up","1772396923","0xa4812d816a8c0c3a4f20448325931107b17c21b68f78dd317874f2f186edd1f2"
"XRP Up or Down - March 1, 3:15PM-3:30PM ET","Buy","4.9977","18.3303","Up","1772396923","0x8f83caf8f7108b1536b33341813487cc74066b7edeb77b298f5197a81d1ad4c4"
"Solana Up or Down - March 1, 3:25PM-3:30PM ET","Buy","3.7711","8.6383","Up","1772396921","0x008e609efb9e918bcd780e32070bd8abc0ec4829131c8cc16adfd13b956dba9d"
"Ethereum Up or Down - March 1, 3:20PM-3:25PM ET","Buy","0.4332","0.57","Down","1772396629","0xd5d034eaa8cd1d120d0a0f5aad6ddb3d823688ccc72dc164750b829bf4761f88"
"Ethereum Up or Down - March 1, 3:20PM-3:25PM ET","Buy","4.56","6","Down","1772396629","0xae7680edc08fc14afef99ffa288251da1c6c74b26c61c1f4cd358f43eb08570b"
"Ethereum Up or Down - March 1, 3PM ET","Buy","4.992","5.2","Down","1772396617","0x03b942cca3aeca5572f5ad41dc778c50920583ed10f2bcb27524b5b5f458bf7b"
"Bitcoin Up or Down - March 1, 3:20PM-3:25PM ET","Buy","4.0896","22.5963","Up","1772396617","0xe8a25c69df60f954cb000886a5fa2e59978c082676549e0a76b99b9198dbd136"
"Solana Up or Down - March 1, 3PM ET","Buy","0.3564","2.97","Up","1772396373","0x75ab2212a9ab5df3b152383a11a5717078021019a7414cdf8636bdd9461f1bb2"
"Solana Up or Down - March 1, 3PM ET","Buy","4.9938","5.74","Down","1772396363","0x0154f12eadbd7b4dbf3a29708b36a2d357c6e562d01d8d732cfd763cd03c0c56"
"Solana Up or Down - March 1, 3PM ET","Buy","0.201818","1.681816","Up","1772396347","0x846f7bc539308a2543e547f2b90feaf9fb982543a262687a106b3553f6cff73c"
"Solana Up or Down - March 1, 3PM ET","Buy","4.44","37","Up","1772396347","0x5d8e0bf6fbcec86586567e34f3095203ca7c6a96243e018920fbba0feeac797a"
"Bitcoin Up or Down - March 1, 3PM ET","Buy","2.988","29.88","Up","1772396347","0xe4b946ea5c93070f709a36d676ebc1dbfaf1f3c96928cce781e1661d85587eb4"
"Bitcoin Up or Down - March 1, 3PM ET","Buy","0.111111","1.11111","Up","1772396343","0x30334ba31ce047928aa5864a007bc364e8ff4bb2f0cc451f08c0f72f03043d55"
"Bitcoin Up or Down - March 1, 3:15PM-3:30PM ET","Buy","2.596","6.49","Down","1772396331","0x871f27ad93c474e50b456639c184eea9af574689a9f622e4304048b0a8461456"
"Bitcoin Up or Down - March 1, 3:15PM-3:30PM ET","Buy","2.404","6.01","Down","1772396331","0xd928a3adcc78c9a219f75e0350c327fd59032f03224308a054a794b727d665b8"
"Bitcoin Up or Down - March 1, 3PM ET","Buy","1.4","14","Up","1772396329","0x94fbfff5cafb6158089d50b0caf3521387f299da8f56a0ad91d081636def56cf"
"Solana Up or Down - March 1, 3:15PM-3:20PM ET","Buy","4.6698","10.6969","Up","1772396319","0x9fafdfdc0bc0c5f6d647d7a3e27101f9c503733a2fb40eb58f0d4fc1c9c590e1"
"Bitcoin Up or Down - March 1, 3PM ET","Buy","0.5","5","Up","1772396319","0x934adb153e39825ed6b8f00eb2377a7391ae2452075c67274225121e016c7275"
"Bitcoin Up or Down - March 1, 3:15PM-3:20PM ET","Buy","4.5551","10.9475","Down","1772396317","0xb6ffd41e85f0e10aa2d91508afa6b59b575dc0b8dc321d699454baa8c21be7a5"
"Bitcoin Up or Down - March 1, 3PM ET","Buy","4.995","5.55","Down","1772396317","0x606a41080df3701d096369cffed4953f2d82d026031ab5dc0c67b2cec499b1b4"
"Solana Up or Down - March 1, 3:10PM-3:15PM ET","Buy","4.9955","5.15","Down","1772396043","0xe12ae800d28449f9bc74e88dfbaa8923a02cb7da75b3e598921ac759e34aef01"
"Bitcoin Up or Down - March 1, 3:10PM-3:15PM ET","Buy","4.9955","5.15","Down","1772396033","0xf5d68f46c8ed0da269b2d59f9865e563449ce8d3454031ed57edbefc88355720"
"Ethereum Up or Down - March 1, 3:00PM-3:05PM ET","Redeem","5.61","5.61","","1772395811","0x9d8207e763742c7c2459dca0de8b6b5ab58291aee429e8a2763fdf7e35286aea"
"Solana Up or Down - March 1, 2:55PM-3:00PM ET","Redeem","6.1761","6.1761","","1772395811","0x9d8207e763742c7c2459dca0de8b6b5ab58291aee429e8a2763fdf7e35286aea"
"Ethereum Up or Down - March 1, 2:45PM-3:00PM ET","Redeem","7.04","7.04","","1772395811","0x9d8207e763742c7c2459dca0de8b6b5ab58291aee429e8a2763fdf7e35286aea"
"Ethereum Up or Down - March 1, 2:50PM-2:55PM ET","Redeem","13.3308","13.3308","","1772395811","0x9d8207e763742c7c2459dca0de8b6b5ab58291aee429e8a2763fdf7e35286aea"
"Solana Up or Down - March 1, 2:45PM-3:00PM ET","Redeem","13.3321","13.3321","","1772395811","0x9d8207e763742c7c2459dca0de8b6b5ab58291aee429e8a2763fdf7e35286aea"
"Ethereum Up or Down - March 1, 3PM ET","Buy","4.9998","19.23","Up","1772395741","0xffbd38eeae7a4b1d2aa2fbb125370553cc86ae703ae03176ea1c5f741e0bea41"
"Bitcoin Up or Down - March 1, 3:00PM-3:15PM ET","Buy","0.63","9","Up","1772395731","0x23bb7f2d35728d59b25d598eddd5be8a997a4ee6abdd876926e0f5113ab4dbeb"
"Bitcoin Up or Down - March 1, 3:00PM-3:15PM ET","Buy","1.12","16","Up","1772395731","0xe431c1c471149626650401705ab4a89daa152894575e7122fe6da2d03579d01d"
"Bitcoin Up or Down - March 1, 3:00PM-3:15PM ET","Buy","0.7","10","Up","1772395731","0x31088781ecf88c144094a934b6a5df3759f960b37afcb1de340b30415fdd33e9"
"Bitcoin Up or Down - March 1, 3:00PM-3:15PM ET","Buy","0.7294","10.42","Up","1772395731","0x7296254a1b73e22240992b2cd282d24ddd7a016f8bd99f627033e2a69a638bcb"
"Bitcoin Up or Down - March 1, 3:00PM-3:15PM ET","Buy","1.19","17","Up","1772395731","0xe4135c3c48c931d388ecc6a298d1b777a80f9466286649235d20f63d1fd35c3e"
"Bitcoin Up or Down - March 1, 3:00PM-3:15PM ET","Buy","0.63","9","Up","1772395731","0xce7a781b0167c60b5ec6b895b95d3a7800a99c8396c310c9dafba36be8c10838"
"Bitcoin Up or Down - March 1, 3PM ET","Buy","4.3776","6.84","Down","1772395715","0x8eb5e7ff106a1406de34cef7f2d5e46ff423eee7ecd43491135ccd79bdf06ea0"
"Ethereum Up or Down - March 1, 3:00PM-3:15PM ET","Buy","3.5685","5.4190000000000005","Down","1772395715","0x2308a1d93dc188e464a33a7d1af587ae05f987bb5b3eb60791db93d2c088aab4"
"Bitcoin Up or Down - March 1, 3PM ET","Buy","4.998","8.33","Down","1772395459","0xa1a3b6af7832db790e3186a734822d63fef6546a1a72a196d59de246adb769c5"
"Ethereum Up or Down - March 1, 3:00PM-3:05PM ET","Buy","4.1029","4.61","Down","1772395459","0x372bf09dd4f9b115c69f3a36bb9b6f4a15ec509b9389aff5f557647dcf2f4a9f"
"Ethereum Up or Down - March 1, 3:00PM-3:05PM ET","Buy","0.89","1","Down","1772395457","0x5046d17fc8a3deccec5dc058b1f3f6acac9c664d179b103398fb0cc7146088a4"
"Solana Up or Down - March 1, 3PM ET","Buy","4.998","8.33","Down","1772395447","0xf4450a0b5fa891512b8a7aea17145cb91884be454bdd8acca723a376dcb504c4"
"Ethereum Up or Down - March 1, 3:00PM-3:15PM ET","Buy","4.998","7.14","Down","1772395447","0x334248e1610f35bf50f033231048a404bb0b0e699a8ad74aad131eb94728f026"
"Ethereum Up or Down - March 1, 3PM ET","Buy","2.0473","3.47","Down","1772395447","0x8878285f7d40db9442ec3ee148bd1cfcabe7d6a2e38dd7e859d311c70cd561cb"
"Ethereum Up or Down - March 1, 3PM ET","Buy","2.95","5","Down","1772395447","0x7fdf1fe708910a95ce519b3cce9fde72546e2aa646aea72e469bcb6de184b48a"
"Bitcoin Up or Down - March 1, 3:00PM-3:05PM ET","Buy","1.6659","18.479000000000003","Up","1772395415","0xc9a47ada2e64b2802fdff5860e343ab5a3bcca56b8be8017ae289a5bb0fa06a8"
"Bitcoin Up or Down - March 1, 3:00PM-3:15PM ET","Buy","4.544","22.5746","Up","1772395413","0x228ca048748715a8b756f3f86b46c7c3e80fe0d046b23c8e7a80a1b438c147c5"
"Bitcoin Up or Down - March 1, 3PM ET","Buy","4.75","12.5","Up","1772395413","0xfc54977670f72e0db6001b5d092d766958058fdccdcd42f64d38f79dcf72b6b0"
"Solana Up or Down - March 1, 2:55PM-3:00PM ET","Buy","0.9541","3.29","Down","1772395203","0x41409a5e092edfa7f7c9b227ffbdcf5bddc2d2777501641d99864e57f906bb38"
"Solana Up or Down - March 1, 2:55PM-3:00PM ET","Buy","4.043661","13.943658","Down","1772395201","0x5a0f736df6196d065c96d7d170b64932724cc2ada03d9a6ba5f416fd79cd4962"
"Solana Up or Down - March 1, 2:45PM-3:00PM ET","Buy","4.997","5.26","Up","1772395129","0x7b85d5968e3ca0fbb01d88d121cfd1180b5f4ce3eafffa37e07606a2c2971d22"
"Solana Up or Down - March 1, 2:55PM-3:00PM ET","Buy","4.25","6.1761","Up","1772395113","0xdb2a75b964d1ff6ea59ebf2b498ce86cb7d5737570c4cc2496df20679778c368"
"Bitcoin Up or Down - March 1, 2:55PM-3:00PM ET","Buy","4.07","9.1097","Down","1772395111","0x639583c9a505a58c918bcb63c49869a65b904ab44454ae9659f45b9d1fa3ce09"
"Ethereum Up or Down - March 1, 2:45PM-3:00PM ET","Buy","4.9984","7.04","Up","1772394815","0x174ca5a02816e7e30ae22eec44a80a3d457b9ba8cb2b919cc6f46d72598a8707"
"Solana Up or Down - March 1, 2:45PM-3:00PM ET","Buy","4.914","8.072099999999999","Up","1772394813","0x171e6b3d8bd1a24b6c3ae9ca0428eb59147bbc73e73f1ab891f1eb6efc8f7663"
"Bitcoin Up or Down - March 1, 2:50PM-2:55PM ET","Buy","4.3524","7.935700000000001","Down","1772394813","0xe15848d5437eb94256bf5f13a6333aaa892612b2e2a2af1d9a7b259fd8e59531"
"Solana Up or Down - March 1, 2:50PM-2:55PM ET","Buy","2.9616","18.4265","Up","1772394813","0x61849c8fd4ad577730243c5e4b8ebcd2a6285daf497031a1ebd242cd78466620"
"Ethereum Up or Down - March 1, 2:50PM-2:55PM ET","Buy","4.8636","13.3308","Up","1772394811","0x7773c5992540dbc8d84cc362faca688be06b7bc0d2de04d5aa5a03da8eba9180"
"Ethereum Up or Down - March 1, 2:50PM-2:55PM ET","Buy","4.849","7.3635","Down","1772394809","0x2e67fe2287d12b3e8f1faa2b4cd7740544796633cb9be95eeace92059fa2247b"
"Bitcoin Up or Down - March 1, 12:45PM-1:00PM ET","Redeem","10.987796","10.987796","","1772392565","0x6d24ff191b9fcdcc3eb3b4e67a2d632cbaaf6ce7a0d5d90a2753fe059ed16416"
"Bitcoin Up or Down - March 1, 12:55PM-1:00PM ET","Redeem","12.0145","12.0145","","1772392565","0x6d24ff191b9fcdcc3eb3b4e67a2d632cbaaf6ce7a0d5d90a2753fe059ed16416"
"Bitcoin Up or Down - March 1, 2:00PM-2:05PM ET","Buy","4.557","14.531899999999998","Up","1772391847","0x516123489e5b5e9ce35ff741389d564975b3a470da01d495f5f10a8b87e026cf"
"Bitcoin Up or Down - March 1, 1:45PM-1:50PM ET","Buy","4.9979","12.19","Down","1772390955","0xe70deb74c56254ccc3f4afd99d4148901b40ae3e464631a4fb5f136b50807295"
"Solana Up or Down - March 1, 1:45PM-1:50PM ET","Buy","3.2944","11.2396","Up","1772390941","0xb9507da8be437d9f8a695f0b7f4d8ab86291fcba744e8a2ccb5d4188d255d498"
"Bitcoin Up or Down - March 1, 1:40PM-1:45PM ET","Buy","4.9995","11.11","Up","1772390651","0x4a4dc916ce13df0f53eb545464dde14542cd2b38ac3ae0408e92d98e037489d7"
"Bitcoin Up or Down - March 1, 1:30PM-1:45PM ET","Buy","2.425799","12.744598","Up","1772390641","0xeac25bdfa35b1d7b20df38dbf7a013d7f9efdcf50bd9a1f44fe4b4c7372b5566"
"Bitcoin Up or Down - March 1, 1:30PM-1:45PM ET","Buy","4.997","13.15","Up","1772390347","0x0fbb22468819164c15b8618cc1a1da2ba015a54d833d8b164f5db971a4854be5"
"Bitcoin Up or Down - March 1, 1:35PM-1:40PM ET","Buy","2.3296","7.28","Up","1772390345","0xad97e93909da4436688e9e3136d840b40bda56b51bd81f56c42a40589e989c8f"
"Bitcoin Up or Down - March 1, 1:35PM-1:40PM ET","Buy","0.418447","1.307646","Up","1772390345","0x96bf428c319bce90421244169fd608217f0e42fa4aef9d6f9197b1c104e476e9"
"Bitcoin Up or Down - March 1, 1:35PM-1:40PM ET","Buy","2.24","7","Up","1772390345","0xbdff57bcad916cbaf57c2d3189da18b800484885f5372d0b7abc48d8370e43ae"
"Bitcoin Up or Down - March 1, 1:15PM-1:30PM ET","Buy","2.413999","15.082098","Down","1772389735","0x5489a55d5560586b2b5e70145cdb8f5a4c93636c2cb526c6ef16e90962450247"
"Solana Up or Down - March 1, 1:10PM-1:15PM ET","Buy","3.0547","27.7035","Up","1772388833","0x55d10134501fa043c6bc620d9ed9aa824c9f793176f3e32e189ae7477516cdb7"
"Bitcoin Up or Down - March 1, 1:05PM-1:10PM ET","Buy","4.0652","71.3686","Down","1772388531","0x328f5efea1b4207812a797f51add16d3364c1d5059b01737aee130cd76932d9c"
"Solana Up or Down - March 1, 1:05PM-1:10PM ET","Buy","3.3865","83.2984","Down","1772388531","0x9fe71f2db5a626b3a81863c118b88cf7bb3ae61cda7cab92466f60cfcd98c1e0"
"Solana Up or Down - March 1, 1:00PM-1:05PM ET","Buy","4.3935","14.9895","Down","1772388227","0x787fb2be5e25b311c0b9b5d26f9db54080f3c12040c740bf542ab1d86aa8f4e6"
"Bitcoin Up or Down - March 1, 12:55PM-1:00PM ET","Buy","2.2954","4.99","Up","1772387947","0xb064eadc875c31259e1bb847a3c83f9cbbc3a8c81d068256509ec738213ca999"
"Bitcoin Up or Down - March 1, 12:55PM-1:00PM ET","Buy","2.7002","5.87","Up","1772387947","0xe2cc61dcc8c107ec89d5e44f13744735215b0c58457a7041acc2955812e9f3b1"
"Bitcoin Up or Down - March 1, 12:55PM-1:00PM ET","Buy","4.876","12.0145","Down","1772387927","0xd5219bf73c667c27521d72f40154fe40f1a40478b3c2e70e0be8f69832eeeef1"
"Bitcoin Up or Down - March 1, 12:45PM-1:00PM ET","Buy","3.327974","10.987796000000001","Down","1772387329","0xf989128a689e20aa84164bb9825637351e6dbeface159a52e8e4079db692d1ca"
"Bitcoin Up or Down - March 1, 12:45PM-12:50PM ET","Buy","2.38","11.8239","Down","1772387327","0x21204e3f90225fa6f440d7e743f3c7aa1cb438abdbc9ec206690cb5270d5221f"
"Solana Up or Down - March 1, 12:35PM-12:40PM ET","Buy","4.948","23.6387","Down","1772386721","0x00008c7f6b16b3bc1c6f09dd397603fbbcd938bd69eb984118bffcc43e9c2573"
"XRP Up or Down - March 1, 10AM ET","Redeem","16.12","16.12","","1772386623","0x1f4d0dc36acca4c139bef61db31e2a7f38e953b0f9009039c84889db3ed5669b"
"Bitcoin Up or Down - March 1, 10AM ET","Redeem","250","250","","1772386623","0x1f4d0dc36acca4c139bef61db31e2a7f38e953b0f9009039c84889db3ed5669b"
"Solana Up or Down - March 1, 12:30PM-12:45PM ET","Buy","4.9966","11.62","Down","1772386431","0xbb5cff4a4616ea44b2fc1f07529fa269cf88dd6ff2c8ad303c1246305e2b3fd2"
"Solana Up or Down - March 1, 12:25PM-12:30PM ET","Buy","0.513529","3.423526","Down","1772386123","0xc74e32992ed86c66c833c8cf2eb56b0489ead6f2b30a9d9a94874aee0f69180d"
"Solana Up or Down - March 1, 12:25PM-12:30PM ET","Buy","0.735","4.9","Down","1772386123","0xc8ffbd1a9826e9998b6ddb704ddbfd039c46d13655b3c5f4aeb25c51867b3e40"
"Solana Up or Down - March 1, 12:25PM-12:30PM ET","Buy","1.5","10","Down","1772386123","0xfada4807ca6746ba1594f246504ccb530b3bb23b05b363eb76d2d45b7336da0c"
"Solana Up or Down - March 1, 12:25PM-12:30PM ET","Buy","2.25","15","Down","1772386123","0xe87b7e4740ab7cdc03e8800c59edb61eb616bd315294d278fbffb22e48d71292"
"Solana Up or Down - March 1, 12:20PM-12:25PM ET","Buy","2.52","9","Down","1772385845","0xf451d43cb934100f7d7b6a3227233e4439093e6ff8fdb556a32563c24f15a1f7"
"Solana Up or Down - March 1, 12:20PM-12:25PM ET","Buy","2.478","8.85","Down","1772385845","0x89eda759632762848117bb2a1d31d8235f1747d12859615bedf4f0a6287b3ccc"
"Bitcoin Up or Down - March 1, 12:00PM-12:15PM ET","Buy","2.3513","21.7796","Up","1772385209","0x8d9f41d24d359eda152a8926a813d828120374cc43a320c72672e84c319e2092"
